timestamp,event,device
5,enter,TABLE
343,quit,TABLE
720,enter,TABLE
723,quit,TABLE
724,enter,SCREEN
736,quit,SCREEN
737,enter,TABLE
739,quit,TABLE
740,enter,SCREEN
1560,quit,SCREEN
1561,enter,TABLE
1566,quit,TABLE
1567,enter,SCREEN
1724,quit,SCREEN
1725,enter,TABLE
1733,quit,TABLE
1734,enter,SCREEN
1757,quit,SCREEN
1758,enter,TABLE
1778,quit,TABLE
1779,enter,SCREEN
1839,quit,SCREEN
1840,enter,TABLE
1844,quit,TABLE
1845,enter,SCREEN
1888,quit,SCREEN
1889,enter,TABLE
1889,quit,TABLE
1890,enter,SCREEN
1906,quit,SCREEN
1907,enter,TABLE
1927,quit,TABLE
1928,enter,SCREEN
1972,quit,SCREEN
1973,enter,TABLE
1977,quit,TABLE
1978,enter,SCREEN
2501,quit,SCREEN
2573,enter,TABLE
2634,quit,TABLE
3144,enter,SCREEN
3543,quit,SCREEN
3669,grasp,BLOCK
3722,enter,TABLE
7239,quit,TABLE
7305,release,BLOCK
