timestamp,event,device
3,enter,SCREEN
172,quit,SCREEN
173,enter,TABLE
180,quit,TABLE
181,enter,SCREEN
186,quit,SCREEN
187,enter,TABLE
191,quit,TABLE
192,enter,SCREEN
204,quit,SCREEN
205,enter,TABLE
213,quit,TABLE
214,enter,SCREEN
236,quit,SCREEN
237,enter,TABLE
258,quit,TABLE
259,enter,SCREEN
350,quit,SCREEN
351,enter,TABLE
390,quit,TABLE
391,enter,SCREEN
448,quit,SCREEN
449,enter,TABLE
458,quit,TABLE
459,enter,SCREEN
529,quit,SCREEN
530,enter,TABLE
567,quit,TABLE
568,enter,SCREEN
580,quit,SCREEN
581,enter,TABLE
589,quit,TABLE
590,enter,SCREEN
592,quit,SCREEN
593,enter,TABLE
674,quit,TABLE
675,enter,SCREEN
676,quit,SCREEN
677,enter,TABLE
679,quit,TABLE
680,enter,SCREEN
692,quit,SCREEN
693,enter,TABLE
712,quit,TABLE
713,enter,SCREEN
725,quit,SCREEN
726,enter,TABLE
901,quit,TABLE
974,enter,SCREEN
981,quit,SCREEN
982,enter,TABLE
989,quit,TABLE
990,enter,SCREEN
1017,quit,SCREEN
1018,enter,TABLE
1023,quit,TABLE
1024,enter,SCREEN
1503,quit,SCREEN
1504,enter,TABLE
1538,quit,TABLE
1539,enter,SCREEN
1563,grasp,BLOCK
1566,quit,SCREEN
1567,enter,TABLE
1628,quit,TABLE
1861,enter,TABLE
3415,quit,TABLE
3890,enter,SCREEN
4260,quit,SCREEN
4261,enter,TABLE
4269,release,BLOCK
4329,quit,TABLE
